id:id	name:label	
1296362	CISH
1296366	CKM
1296370	CKS1B
1296373	SCAX1
1296374	CLA3
1296375	AP2M1
1296377	AP2S1
1296379	CLC
1296380	CLCA1
1296381	CLCN1
1296383	CLCN3
1296384	CLCN4
1296385	CLCN5
1296387	CLCN7
1296388	CLCNKA
1296389	CLCNKB
1296390	CLU
1296391	CLIC1
1296392	CLIC2
1296393	CLK1
1296394	CLK2
1296396	CLK3
1296397	TPP1
1296398	CLN3
1296399	CLN5
1296402	CLPS
1296405	CLTB
1296406	CLTC
1296408	CMD1B
1296413	CCR3
1296414	CCR4
1296415	CCR5
1296416	CCR6
1296417	CCR7
1296420	CMKLR1
1296421	LTB4R
1296422	CMM
1296423	ABCC2
1296430	CNC
1296431	CNGB1
1296432	CNGA1
1296434	CNGA3
1296435	CNGA4
1296436	PLK3
1296440	CNP
1296441	CNR1
1296442	CNR2
1296443	CNTF
1296445	CNTN1
1296449	COL1AR
1296450	COL2A1
1296451	COL3A1
1296452	COL4A1
1296454	COL4A2
1296456	COL4A4
1296457	COL4A5
1296459	COL5A1
1296460	COL5A2
1296461	COL6A1
1296462	COL6A2
1296463	COL6A3
1296464	COL7A1
1296465	COL8A1
1296466	COL8A2
1296467	COL9A1
1296468	COL9A2
1296469	COL9A3
1296470	COL10A1
1296471	COL11A1
1296472	COL11A2
1296477	COL17A1
1296479	COMP
1296480	COMT
1296483	COPB1
1296484	KLF6
1296485	SLC31A1
1296486	SLC31A2
1296489	CORT
1296490	MAP3K8
1296492	COX5B
1296506	COX7A1
1296507	COX7A2
1296512	COX10
1296513	COX11
1296514	COX15
1296515	CP
1296516	CPA1
1296517	CPA2
1296519	CPB1
1296520	CPB2
1296521	CPD
1296522	CPE
1296523	CLDN4
1296524	CLDN3
1296527	CPN1
1296531	CPT1A
1296532	CPT1B
1296533	CPT2
1296534	CR1
1296537	CRABP1
1296538	CRABP2
1296540	CREB1
1296545	CREM
1296546	CRG
1296547	CRH
1296548	CRHBP
1296549	CRHR1
1296550	CRHR2
1296553	CRK
1296555	CRMP1
1296556	CRP
1296557	CRS
1296559	CRX
1296560	CRY1
1296561	CRY2
1296562	CRYAA
1296563	CRYAB
1296567	CRYBB1
1296568	CRYBB2
1296573	CRYGC
1296574	CRYGD
1296577	CRYGS
1296578	CRYM
1296581	CS
1296583	CSE
1296584	CSE1L
1296585	CSF1
1296586	CSF1R
1296588	CSF2RA
1296589	CSF2RB
1296590	CSF3
1296593	CSH2
1296594	CSHL1
1296596	CSN1S1
1296597	CSN2
1296598	CSN3
1296601	CSNK1E
1296604	CSNK2A1
1296607	VCAN
1296608	NCAN
1296609	CSPG4
1296611	CSRP2
1296613	SLC25A10
1296614	CST1
1296616	CST3
1296620	CSTA
1296621	CSTB
1296623	CSTF2
1296625	CSTP1
1296627	NKX2-5
1296630	CTAG1B
1296631	CTBS
1296634	CTF1
1296635	CTGF
1296636	CTH
1296637	CTLA4
1296638	CTNNA1
1296639	CTNNA2
1296640	CTNS
1296643	CTNND1
1296645	CTPS1
1296647	CTRL
1296650	CTSE
1296651	CTSG
1296653	CTSK
1296654	CTSL1
1296655	CTSL2
1296659	CTSS
1296660	CTSW
1296662	CUX1
1296664	CXADR
1296671	CYBA
1296672	CYBB
1296673	CYC1
1296676	CYLD
1296678	CYP1A1
1296680	CYP1B1
1296681	CYP2A
1296682	CYP2A6
1296685	CYP3A7
1296686	CYP2A13
1296687	CYP2B6
1296690	CYP2C8
1296697	CYP2E1
1296698	CYP2F1
1296699	CYP2J2
1296700	CYP3A
1296701	CYP3A4
1296702	CYP3A5
1296704	CYP4A11
1296705	CYP4B1
1296708	CYP11A1
1296710	CYP11B2
1296712	ADAM3A
1296713	CYP19A1
1296715	CYP21A1P
1296716	CYP24A1
1296717	CYP26A1
1296718	CYP27A1
1296720	CYP51A1
1296722	DAB1
1296723	DAB2
1296724	DACH1
1296725	DAD1
1296726	CD55
1296727	DAG1
1296728	DGKA
1296729	DGKB
1296732	DAO
1296734	DAPK1
1296735	DAPK3
1296738	DAZ1
1296739	DAZL
1296741	DBH
1296747	DBT
1296751	DCN
1296752	DCTD
1296753	ACE
1296755	DCT
1296756	DCTN1
1296757	DCX
1296758	DDB1
1296759	DDB2
1296760	DDC
1296761	AKR1C1
1296762	AKR1C2
1296763	GADD45A
1296765	DDIT3
1296766	DDOST
1296767	DDT
1296769	DDX3X
1296770	DDX5
1296773	DHX8
1296774	DHX9
1296776	DDX10
1296777	DDX11
1296778	DHX15
1296780	DEFA1
1296782	DEFA4
1296785	DEFB1
1296786	DEFB4A
1296787	DES
1296788	CFD
1296789	DFFA
1296790	DFFB
1296791	TIMM8A
1296796	DFNA5
1296798	COCH
1296808	DGUOK
1296809	DHCR7
1296810	DHCR24
1296811	DHFR
1296813	DHODH
1296815	CYB5R3
1296816	NQO1
1296817	DIAPH1
1296818	DIAPH2
1296819	SEPT1
1296820	DIH1
1296822	DIO2
1296823	DIO3
1296824	DKC1
1296826	DLD
1296827	DLG1
1296828	DLG2
1296829	DLG3
1296831	DLST
1296833	DLX1
1296834	DLX2
1296835	DLX3
1296836	DLX4
1296837	DLX5
1296838	DLX6
1296839	DMBT1
1296840	DMD
1296842	DMP1
1296843	DNM1
1296844	DMPK
1296845	DMRT1
1296847	DNA2
1296848	DNAH5
1296852	DNASE1
1296855	DNASE1L3
1296856	DNASE2
1296857	DYNC1H1
1296859	DYNC1I2
1296860	DYNC1LI2
1296862	DNM2
1296863	DNMT1
1296864	TRDMT1
1296865	DNMT3A
1296866	DNMT3B
1296869	DOCK2
1296870	DOCK3
1296872	DOM3Z
1296873	DPAGT1
1296874	DPEP1
1296875	DPH1
1296876	DPH2
1296877	DPP4
1296878	DPP6
1296881	DPYS
1296882	DPYSL2
1296884	DR1
1296887	DRD2
1296888	DRD3
1296893	DRG2
1296894	ARID3A
1296896	ATN1
1296897	DSC1
1296898	DSC2
1296899	DSC3
1296900	DSCAM
1296901	RCAN1
1296902	DSG1
1296903	DSG2
1296904	DSG3
1296905	TSC22D3
1296906	DSP
1296907	EPYC
1296908	DSPP
1296909	SLC26A2
1296910	DTNA
1296914	DTYMK
1296916	DUSP1
1296919	DUSP4
1296920	DUSP5
1296921	DUSP6
1296925	DUSP9
1296926	DUT
1296927	DVL1
1296928	DVL2
1296929	DVL3
1296930	DWS
1296931	DYRK1A
1296932	TOR1A
1296938	E2F2
1296939	E2F3
1296941	E2F4
1296942	E2F5
1296943	E2F6
1296944	E4F1
1296945	E11S
1296946	EBF1
1296948	EBM
1296952	ECE1
1296953	TYMP
1296956	ECM1
1296957	ECT2
1296958	EDA
1296959	S1PR1
1296960	LPAR1
1296961	S1PR3
1296962	EDN1
1296964	EDN3
1296965	EDNRA
1296966	EDNRB
1296967	PHC1
1296968	PHC2
1296971	EEF1A1
1296982	EFNA1
1296983	EFNA2
1296986	EFNA5
1296987	EFNB1
1296988	EFNB2
1296989	EFNB3
1296990	EGF
1296991	CELSR3
1296996	EGFR
1296997	EGI
1296998	EGR1
1296999	EGR2
1297000	EGR3
1297001	EGR4
1297004	EIF2S1
1297006	EIF2S3
1297008	EIF4A1
1297009	EIF4A2
1297011	EIF4E
1297012	EIF4EBP1
1297015	EIF4G1
1297016	EIF4G2
1297017	EIF5
1297018	EIF5A
1297022	ELANE
1297023	SERPINB1
1297024	ELAVL2
1297025	ELAVL1
1297026	ELAVL3
1297027	ELAVL4
1297028	ELF1
1297029	ELF2
1297032	ELF5
1297036	ELK4
1297037	ELN
1297038	EML1
1297039	EMD
1297040	MARK2
1297043	EMP3
1297045	EMX1
1297047	EMX2
1297048	EN1
1297049	EN2
1297050	ENDOG
1297051	ENG
1297052	ENO1
1297054	ENO2
1297055	ENO3
1297056	ENPEP
1297058	SLC29A1
1297062	EPAS1
1297069	EPHA1
1297072	EPHA5
1297073	EPHA7
1297078	EPHB4
1297079	EPHB6
1297080	EPHX1
1297081	EPHX2
1297082	STX2
1297083	CLN8
1297084	EPO
1297086	EPRS
1297087	EPS8
1297088	EPS15
1297089	NR2F6
1297090	ERBB2
1297091	ERBB3
1297092	ERBB4
1297093	ERCC1
1297096	EYA4
1297097	ERCC3
1297100	ERCC6
1297102	ERF
1297103	ERG
1297104	ERH
1297105	ERN1
1297108	ERV3-1
1297111	ESAT
1297113	ESD
1297115	ESR2
1297116	ESRRA
1297117	ESRRB
1297118	ESRRG
1297121	ETFB
1297122	ETFDH
1297127	ETV2
1297129	ETV4
1297130	ETV5
1297132	EVC
1297133	MECOM
1297137	EVX1
1297139	EXT1
1297144	EXTL3
1297145	EYA1
1297146	EYA2
1297147	EYA3
1297151	F2
1297155	F3
1297156	F5
1297157	F7
1297159	F8
1297161	F10
1297162	F11
1297163	F12
1297166	FAAH
1297167	FABP4
1297168	FABP1
1297169	FABP2
1297173	FABP7
1297174	FANCA
1297175	FANCC
1297176	FANCD2
1297177	FANCE
1297178	ACSL1
1297179	ACSL3
1297180	ACSL4
1297181	FAH
1297183	BPTF
1297184	FANCB
1297185	FANCF
1297186	FANCG
1297187	FAP
1297188	FBLN1
1297191	FAT1
1297193	FAU
1297195	FBN1
1297196	FBN2
1297197	EFEMP1
1297198	FBP1
1297200	FCER1A
1297201	MS4A2
1297203	FCER2
1297204	FCGR1A
1297206	FCGR2A
1297207	FCGR2B
1297211	FCGRT
1297212	FKTN
1297213	FCN1
1297215	FCP1
1297216	FDFT1
1297217	FDPS
1297221	FDX1
1297226	FECH
1297228	FEN1
1297232	FGA
1297233	FGB
1297234	FGD1
1297235	FGF1
1297236	FGF2
1297237	FGF3
1297238	FGF4
1297241	FGF7
1297242	FGF8
1297245	FGF11
1297246	FGF12
1297249	FGFR1
1297250	FGFR3
1297252	FGFR2
1297255	FGG
1297256	FGL1
1297259	FH
1297260	FHIT
1297261	FHL1
1297263	FHL3
1297264	FIGF
1297266	FIM3
1297267	FKBP1A
1297273	FKBP2
1297274	FKBP3
1297275	FKBP4
1297276	FKBP5
1297277	FOXG1
1297278	FOXF1
1297279	FOXF2
1297280	FOXC1
1297283	FOXI1
1297284	FOXL1
1297285	FOXE3
1297286	FOXJ1
1297287	FOXC2
1297288	FOXE1
1297289	FOXM1
1297292	FOXO1
1297293	FOXO3
1297294	FOXO3B
1297296	FLG
1297297	FLI1
1297298	FLII
1297300	FLNA
1297301	FLNB
1297302	FLNC
1297303	FLOT2
1297306	FLT3LG
1297312	FMO5
1297313	FMOD
1297314	FMR1
1297315	AFF2
1297316	FN1
1297317	FND
1297321	FOLH1
1297325	FOS
1297326	FOSB
1297328	FPGS
1297329	FPR1
1297330	FPR2
1297331	FPR3
1297336	FRA1E
1297339	FRA1H
1297365	FXN
1297366	FRA5C
1297373	FRA6C
1297375	FRA6E
1297376	FRA6F
1297384	FRA7G
1297401	FRA10B
1297413	FRA11G
1297416	FRA12A
1297421	FRA13A
1297429	FRA16B
1297430	FRA16C
1297431	FRA16D
1297443	MTOR
1297444	FRAXA
1297448	FRAXE
1297449	FRG1
1297450	FRZB
1297451	FSHB
1297452	FSHMD1A
1297454	CENPI
1297455	FSHR
1297456	NR5A2
1297457	FTH1
1297471	FTL
1297472	ADAM2
1297473	NR5A1
1297474	FUCA1
1297477	GAST
1297478	FUS
1297480	FUT1
1297481	FUT2
1297482	FUT3
1297483	FUT4
1297484	FUT5
1297485	FUT6
1297486	FUT7
1297487	FUT8
1297489	DARC
1297490	FYB
1297492	FZD2
1297493	IFI6
1297494	G6PC
1297498	SLC37A4
1297501	XRCC6
1297502	GAA
1297503	GAB1
1297504	GABBR1
1297505	GABPA
1297507	GABRA1
1297508	GABRA2
1297510	GABRA4
1297511	GABRA5
1297512	GABRA6
1297514	GABRB2
1297515	GABRB3
1297518	GABRG1
1297519	GABRG2
1297521	GABRP
1297524	GAD1
1297525	GAD2
1297532	GAK
1297533	GALC
1297536	GALK1
1297538	GALR1
1297539	GALNS
1297542	GALNT3
1297544	GAMT
1297546	GAP43
1297547	GAPDH
1297554	GARS
1297555	GART
1297556	GAS1
1297558	GAS6
1297560	GATA1
1297561	GATA2
1297562	GATA3
1297563	GATA4
1297564	GATA6
1297565	GATM
1297566	GBA
1297569	GBE1
1297570	GBP1
1297571	GBP2
1297572	GBP3
1297573	GBX1
1297574	GBX2
1297575	GC
1297579	GCH1
1297580	GCHFR
1297581	GCK
1297582	GCKR
1297583	BLOC1S1
1297584	KAT2A
1297585	NR6A1
1297586	GCNT1
1297588	OPN1MW
1297589	GCSH
1297591	GDF1
1297592	GDF2
1297593	MSTN
1297599	GDNF
1297601	GFAP
1297602	GFER
1297603	GFI1
1297604	GFPT1
1297605	GFRA1
1297607	GFRA3
1297608	GGCX
1297609	GGT1
1297612	B4GALT1
1297615	GH1
1297616	GH2
1297617	GHR
1297618	GHRH
1297619	GHRHR
1297620	GHSR
1297621	GIF
1297624	GJA1
1297626	GJA3
1297627	GJA4
1297628	GJA5
1297629	GJA8
1297630	GJB1
1297631	GJB2
1297632	GJB3
1297634	GK
1297638	GLA
1297640	GPC3
1297641	GLB1
1297650	GLDC
1297652	GLE1
1297653	GLG1
1297655	GLI2
1297658	GLO1
1297659	GLP1R
1297660	GLRA1
1297663	GLS
1297664	GLRX
1297665	GLUD1
1297671	GLUL
1297678	GMDS
1297681	GML
1297683	GNA11
1297686	GNAI1
1297690	GNAL
1297691	GNAO1
1297692	GNAQ
1297694	GNAS
1297696	GNAT2
1297701	GNG3
1297704	GNG7
1297708	GNGT1
1297710	GNL1
1297711	GNRH1
1297713	GNRHR
1297714	GNS
1297716	GOLGA2
1297723	GP1BA
1297725	GP2
1297726	GP5
1297727	GP9
1297729	GPD1
1297730	GPD2
1297732	GPLD1
1297734	GPM6B
1297735	GPR1
1297737	GPR3
1297738	GPR4
1297741	NPBWR1
1297742	NPBWR2
1297743	CXCR3
1297744	PRLHR
1297745	GPR12
1297746	UTS2R
1297747	GPR15
1297749	GPR18
1297752	GPR21
1297754	LPAR4
1297755	MCHR1
1297759	GPER
1297764	GPR34
1297765	GPR35
1297768	MLNR
1297770	FFAR1
1297771	FFAR3
1297773	FFAR2
1297776	GRK6
1297778	MKNK2
1297782	GPX1
1297783	GPX2
1297784	GPX3
1297785	GPX4
1297789	GRB2
1297790	GRB7
1297793	RAPGEF1
1297794	GRIA1
1297795	GRIA2
1297796	GRIA3
1297797	GRIA4
1297799	GRID2
1297800	GRN
1297801	GRIK1
1297802	GRIK2
1297803	GRIK3
1297804	GRIK4
1297805	GRIK5
1297806	GRIN1
1297807	GRIN2A
1297808	GRIN2B
1297809	GRIN2C
1297810	GRIN2D
1297812	NR3C1
1297813	ARHGAP35
1297815	GRM1
1297816	GRM2
1297817	GRM3
1297818	GRM4
1297819	GRM5
1297821	GRM7
1297822	GRM8
1297826	GRP
1297827	PDIA3
1297828	GRPR
1297830	GSC2
1297832	GSK3B
1297835	GSPT1
1297837	GSS
1297838	GSTA1
1297839	GSTA2
1297840	GSTA3
1297841	GSTA4
1297843	GSTM1
1297845	GSTM2
1297846	GSTM3
1297849	GSTP1
1297852	GSTT2
1297853	GSTZ1
1297854	MSH6
1297857	GTF2B
1297860	GTF2F1
1297861	GTF2F2
1297867	GTF2I
1297869	GTF3A
1297871	GTS
1297874	GTF3C2
1297876	GUCA1A
1297877	GUCA1B
1297882	GUCY2C
1297884	GUK1
1297887	GUSB
1297889	GYPA
1297890	GYPB
1297891	GYPC
1297892	GYPE
1297893	GYS1
1297894	GYS2
1297895	GZMH
1297896	GUCY2D
1297897	GZMA
1297898	GZMB
1297899	GZMK
1297900	GZMM
1297901	H1F0
1297902	HIST1H1C
1297903	HIST1H1D
1297904	HIST1H1E
1297905	HIST1H1B
1297906	HIST1H1T
1297909	H2AFX
1297913	H3F3A
1297915	HIST1H1A
1297916	HABP2
1297917	HSD17B10
1297918	HAGH
1297919	HADHA
1297921	HADHB
1297922	HADH
1297924	HARS
1297925	HAS1
1297926	HAS2
1297927	HAS3
1297928	HBA1
1297929	HBA2
1297931	HBM
1297932	HBB
1297934	HBD
1297935	HBE1
1297936	HBG1
1297937	HBG2
1297939	HBZ
1297941	HCCS
1297942	SERPIND1
1297943	HCFC1
1297948	HCRT
1297949	HCRTR1
1297952	HTT
1297953	HDAC1
1297954	HDAC2
1297955	HDC
1297956	HDGF
1297958	HELLS
1297959	NCKAP1L
1297960	HEXA
1297961	HEXB
1297962	CFH
1297963	HFE
1297964	CFHR1
1297966	HGD
1297967	HGF
1297968	HGFAC
1297969	NRG1
1297970	HHC2
1297971	HHEX
1297972	HIC1
1297973	HIF1A
1297974	HIP1
1297975	UBE2K
1297976	HINT1
1297979	HK1
1297980	HK2
1297984	HLA-B
1297985	HLA-C
1297986	HLA-DMA
1297988	MNX1
1297990	HLA-DOB
1297991	HLA-DPA1
1297992	HLA-DPB1
1297993	HLA-DPB2
1297994	HLA-DQA1
1297996	HLA-DQB1
1297998	HLA-DQB3
1298000	HLA-DRB1
1298003	HLA-DRB4
1298008	HLF
1298010	HLA-E
1298011	HLA-F
1298012	HLA-G
1298019	HLX
1298020	HMBS
1298021	HMGB1
1298029	HMGCR
1298031	HMGCS2
1298032	HMGA1
1298033	HMI
1298034	HMMR
1298035	HMOX1
1298036	HMOX2
1298037	NR4A1
1298038	HMX1
1298039	HMX2
1298040	FOXA1
1298041	FOXA2
1298042	FOXA3
1298043	HNF4A
1298044	HNF4G
1298045	ONECUT1
1298047	SLC29A2
1298052	HNRNPD
1298058	HNRNPK
1298059	HNRNPL
1298063	TLX2
1298064	HOXA@
1298065	HOXA1
1298066	HOXA2
1298067	HOXA3
1298068	HOXA4
1298069	HOXA5
1298071	HOXA7
1298073	HOXA10
1298074	HOXA11
1298076	HOXA13
1298077	HOXB@
1298078	HOXB1
1298079	HOXB2
1298080	HOXB3
1298081	HOXB4
1298082	HOXB5
1298083	HOXB6
1298084	HOXB7
1298085	HOXB8
1298086	HOXB9
1298087	HOXC@
1298088	HOXC4
1298089	HOXC5
1298091	HOXC8
1298092	HOXC9
1298093	HOXC10
1298094	HOXC11
1298096	HOXC13
1298097	HOXD@
1298099	HOXD3
1298100	HOXD4
1298102	HOXD9
1298103	HOXD10
1298104	HOXD11
1298106	HOXD13
1298107	HP
1298109	HPD
1298112	HPGD
1298113	HPN
1298118	HPS1
1298119	HPT
1298122	HPV18I2
1298125	HRAS
1298127	AGFG1
1298129	HRH1
1298130	HRC
1298131	HRES1
1298132	HRG
1298134	PRMT2
1298135	PRMT1
1298137	HES1
1298138	HSBP1
1298139	HSD3B1
1298140	HSD3B2
1298141	HSD11B1
1298142	HSD11B2
1298143	HSD17B1
1298144	HSD17B3
1298146	HSD17B4
1298147	HSF1
1298149	HSF4
1298150	DNAJB2
1298151	DNAJA1
1298152	HSPA1A
1298153	HSPA1B
1298155	HSPA2
1298156	HSPA4
1298157	HSPA5
1298159	HSPA7
1298160	HSPA8
1298161	HSPA9
1298163	HSPB1
1298164	HSPB2
1298165	HSP90AA1
1298166	IGSF3
1298169	HSP90AA2
1298170	HSP90AB1
1298172	HSPD1
1298174	HSPE1
1298175	DNAJB1
1298177	HSPG2
1298178	NDST1
1298181	HTL
1298182	FOXN2
1298185	HTN3
1298188	HTR1A
1298189	HTR1B
1298190	HTR1D
1298191	HTR1E
1298192	HTR1F
1298193	HTR2A
1298194	HTR2B
1298195	HTR2C
1298196	HTR3A
1298197	HTR4
1298198	HTR5A
1298199	HTR6
1298200	HTR7
1298201	HUS1
1298207	IAPP
1298208	IARS
1298209	IBD2
1298212	ICA1
1298213	ICAM1
1298217	ICCA
1298221	IRF8
1298222	ICT1
1298223	ID1
1298225	ID3
1298226	ID4
1298227	IDDM2
1298229	IDDM4
1298231	IDDM7
1298241	IDH1
1298242	IDH2
1298247	IDS
1298249	IDUA
1298251	IFI16
1298252	IFI27
1298254	SP110
1298255	IFIT2
1298256	IFIT1
1298257	IFIT3
1298258	IFN1@
1298259	IFNA1
1298270	IFNA17
1298275	IFNB1
1298276	IFNG
1298284	IFRD1
1298285	IGBP1
1298286	IGES
1298288	IGF1R
1298289	IGF2
1298290	IGF2R
1298291	IGFALS
1298292	IGFBP1
1298298	IGFBP7
1298299	CYR61
1298305	IGHE
1298309	IGHG2
1298315	IGHMBP2
1298316	IGHV@
1298319	IGKC
1298321	RBPJ
1298340	IGLL1
1298342	IGLV@
1298344	IHG1
1298345	IHH
1298346	IK
1298347	IKBKB
1298348	IL1A
1298349	IL1B
1298350	IL1R1
1298352	IL1RN
1298353	IL2
1298354	IL2RA
1298356	IL2RG
1298358	IL3RA
1298359	IL4
1298362	IL5RA
1298363	IL6
1298364	IL6R
1298367	IL7
1298368	IL7R
1298369	IL8
1298372	CXCR2
1298375	IL10
1298376	IL10RA
1298378	IL11
1298382	IL12B
1298387	IL13RA2
1298391	TNFRSF9
1298392	IL17A
1298393	IL18
1298394	FOXK2
1298395	ILF2
1298396	ILF3
1298399	IMPA2
1298402	IMPG1
1298404	IDO1
1298405	ING1
1298406	ING2
1298411	CXCL10
1298414	INS
1298417	INPP5B
1298418	INPP5D
1298419	INPPL1
1298420	INSIG1
1298421	INSL3
1298423	INSM1
1298429	PDX1
1298430	IPP
1298431	IPW
1298433	ITGA6
1298435	IREB2
1298440	IRF5
1298441	IRF6
1298442	IRF7
1298443	IRS1
1298444	ISG20
1298445	ISL1
1298448	ITGA2
1298449	ITGA2B
1298450	ITGA3
1298454	ITGA9
1298455	ITGAD
1298456	ITGAE
1298459	ITGAV
1298462	ITGB1
1298466	EIF6
1298474	ITIH4
1298476	STT3A
1298477	ITPA
1298478	ITPK1
1298483	ITPR3
1298484	IVD
1298485	IVL
1298486	JAG2
1298488	JAK2
1298491	JARID2
1298492	JUN
1298497	KAL1
1298498	CD82
1298500	KARS
1298501	KCNA1
1298503	KCNA3
1298505	KCNA5
1298508	KCNA10
1298509	KCNB1
1298510	KCNC1
1298512	KCNC3
1298516	KCND3
1298517	KCNE1
1298518	KCNF1
1298520	KCNH1
1298521	KCNH2
1298522	KCNJ1
1298523	KCNJ2
1298524	KCNJ3
1298525	KCNJ4
1298526	KCNJ5
1298527	KCNJ6
1298529	KCNJ9
1298530	KCNJ10
1298531	KCNJ11
1298535	KCNJ15
1298536	KCNJ16
1298537	KCNK1
1298538	KCNK2
1298539	KCNK3
1298540	KCNMA1
1298541	KCNMB1
1298543	KCNN2
1298544	KCNN3
1298545	KCNN4
1298546	KCNQ1
1298547	KCNQ2
1298548	KCNQ3
1298552	KDR
1298553	KEL
1298554	KHK
1298555	KIF2A
1298556	KIF3C
1298557	KIF5A
1298558	KIF5B
1298559	KIF5C
1298561	KIR2DL1
1298562	KIR2DL2
1298563	KIR2DL3
1298564	KIR2DL4
1298565	KIR2DS1
1298572	KISS1
1298573	KIT
1298574	KLK1
1298577	KLRB1
1298578	KLRC1
1298579	KLRC2
1298582	KNG1
1298585	KIF11
1298586	KIFC1
1298588	KIF22
1298590	KPNB1
1298591	KPNA2
1298592	KPNA3
1298595	TNPO1
1298596	IPO5
1298598	KRAS
1298600	KRT1
1298601	KRT2
1298602	KRT3
1298603	KRT4
1298604	KRT5
1298605	KRT6A
1298607	KRT7
1298609	KRT9
1298610	KRT10
1298612	KRT13
1298613	KRT14
1298614	KRT15
1298615	KRT16
1298616	KRT17
1298625	KRT34
1298626	KRT35
1298629	KRT83
1298632	KRT86
1298635	L1CAM
1298636	LAD1
1298638	LAG3
1298639	LAIR1
1298640	LAIR2
1298643	LAMA2
1298644	LAMA3
1298646	LAMA5
1298648	LAMB2
1298649	LAMB3
1298650	LAMC1
1298651	LAMP1
1298652	LAMC2
1298653	LAMP2
1298657	STMN1
1298658	LASP1
1298659	LBP
1298660	LBR
1298661	LCAT
1298662	LCK
1298663	LCN1
1298664	LCN2
1298665	LCO
1298668	LCT
1298669	LDHA
1298673	LDHC
1298674	LDLR
1298675	LECT2
1298676	LEP
1298678	LETM1
1298679	LFNG
1298680	LGALS1
1298682	LGALS3
1298684	LGALS4
1298688	LHB
1298689	LHCGR
1298691	LIF
1298694	LIG3
1298696	LIM2
1298698	LIMK1
1298699	LIMK2
1298701	LIPA
1298702	LIPB
1298703	LIPC
1298704	LIPE
1298705	FADS1
1298708	LLGL1
1298709	LMAN1
1298710	LMNA
1298711	LMNB1
1298712	LMO1
1298713	LMO2
1298715	LMO7
1298716	LMX1A
1298717	LMX1B
1298720	LOR
1298721	LOX
1298722	LOXL1
1298723	LOXL2
1298724	LPA
1298726	LPL
1298727	LPO
1298728	LPP
1298731	LRMP
1298732	LRCH4
1298733	LRP1
1298734	LRP2
1298737	LRP6
1298738	LRP5
1298739	LRPAP1
1298741	LSP1
1298742	LSS
1298743	LTA4H
1298744	LTA
1298746	CYP4F3
1298747	LTBP1
1298748	LTBP2
1298750	LTBR
1298752	LTF
1298754	BCAM
1298755	LUM
1298756	LY6E
1298758	LY9
1298759	CD180
1298760	LY75
1298763	SH2D1A
1298764	LYZ
1298768	M6PR
1298770	NBR1
1298771	MAA
1298773	MARCKS
1298776	MAD2L1
1298777	SMAD1
1298778	SMAD2
1298779	SMAD3
1298780	SMAD4
1298781	SMAD5
1298783	SMAD7
1298784	SMAD9
1298789	MAG
1298790	MAGEA1
1298791	MAGEA2
1298793	MAGEA4
1298799	MAGEA10
1298807	MAK
1298809	MAN1A1
1298811	MAN2C1
1298813	MAN2B1
1298816	MAOA
1298817	MAOB
1298818	MAP1A
1298820	MAP2
1298822	MAP6
1298823	MAPT
1298828	MAT1A
1298829	MAT2A
1298831	MATN1
1298833	MATN3
1298835	MAZ
1298851	MCF2
1298853	MCL1
1298855	MCM3
1298861	CD46
1298864	SMCP
1298866	MDFI
1298869	MDH2
1298877	MECP2
1298878	MEF2A
1298881	MEF2C
1298882	MEF2D
1298883	MEFV
1298885	MEIS2
1298887	MAP3K1
1298888	MAP3K3
1298889	MAP3K4
1298890	MAP3K5
1298891	RAB8A
1298893	MEOX1
1298894	MEOX2
1298898	MEST
1298899	MET
1298903	MFAP2
1298905	MFAP4
1298906	MFGE8
1298909	MGAT1
1298911	MGAT2
1298912	MGAT3
1298913	MGAT5
1298915	MGC1
1298917	KITLG
1298919	MGP
1298920	MGST1
1298923	CIITA
1298927	CD99
1298930	MICB
1298932	MICE
1298933	MID1
1298934	MIF
1298935	CXCL9
1298936	MIP
1298938	MITF
1298939	ATXN3
1298942	MLF1
1298945	MAP3K10
1298946	MLN
1298947	MAP3K11
1298948	MLL
1298954	FOXO4
1298956	TRPM1
1298958	MME
1298959	MMP1
1298962	MMP7
1298965	MMP10
1298966	MMP11
1298967	MMP12
1298968	MMP13
1298969	MMP14
1298973	MMP19
1298975	MN1
1298979	MNT
1298986	CD200
1298987	MPG
1298995	MPV17
1298996	MPZ
1298997	MRC1
1298998	MRE11A
1299000	ABCC1
1299001	MRSD
1299025	MS
1299043	MYO1B
1299044	MSBP1
1299046	MSD
1299047	CITED1
1299048	MSH2
1299051	MSH5
1299052	MSI1
1299058	MSN
1299060	MSR1
1299061	MSRA
1299062	MSSE
1299063	MST1
1299064	MST1R
1299065	MSX1
1299066	MSX2
1299067	MT1A
1299069	MT1E
1299072	MT1H
1299074	MT1M
1299076	MT1X
1299080	MTAP
1299081	ATP6
1299082	ATP8
1299084	COX1
1299085	COX2
1299088	CYTB
1299089	MTF1
1299090	NUDT1
1299091	MTHFD1
1299093	MTHFR
1299096	MTM1
1299097	ND1
1299098	ND2
1299099	ND3
1299100	ND4
1299101	ND4L
1299102	ND5
1299103	ND6
1299105	MTNR1A
1299106	MTNR1B
1299108	MTR
1299111	MTRR
1299112	TRNA
1299115	TRNF
1299117	TRNH
1299119	TRNK
1299124	TRNP
1299126	TRNR
1299129	TRNT
1299133	MTX1
1299135	MUC1
1299137	MUC3A
1299138	MUC4
1299139	MUC5AC
1299140	MUC6
